MedianBat,MedianGps,ShapeBat,ShapeGps,SuccessRate,ValidRate,PosteriorWeight
18,15,0.4,0.9,0.00195695,0.0511,7.53375e-06
18,16,0.4,0.9,0.00623441,0.0802,1.21522e-05
18,17,0.4,0.9,0.0156495,0.1278,1.91664e-05
18,18,0.4,0.9,0.0122699,0.1467,2.11032e-05
18,19,0.4,0.9,0.0199317,0.1756,2.36014e-05
18,20,0.4,0.9,0.0279938,0.1929,2.36927e-05
18,21,0.4,0.9,0.0441468,0.2016,2.22069e-05
18,22,0.4,0.9,0.0482686,0.1906,1.8531e-05
18,23,0.4,0.9,0.0559479,0.1841,1.55841e-05
18,24,0.4,0.9,0.068885,0.1713,1.24786e-05
18,25,0.4,0.9,0.0807374,0.1573,9.76266e-06
18,26,0.4,0.9,0.0959097,0.1418,7.43367e-06
18,27,0.4,0.9,0.103419,0.117,5.14259e-06
18,28,0.4,0.9,0.130089,0.1007,3.68743e-06
18,29,0.4,0.9,0.161863,0.0902,2.73661e-06
19,5,0.4,0.9,0,0,0
19,6,0.4,0.9,0,0,0
19,7,0.4,0.9,0,0,0
19,8,0.4,0.9,0,0,0
19,9,0.4,0.9,0,0,0
19,10,0.4,0.9,0,0.0002,5.50236e-09
19,11,0.4,0.9,0,0.0011,4.48455e-08
19,12,0.4,0.9,0,0.0033,1.78682e-07
19,13,0.4,0.9,0,0.0109,7.19122e-07
19,14,0.4,0.9,0,0.0274,2.05604e-06
19,15,0.4,0.9,0.00197239,0.0507,4.09247e-06
19,16,0.4,0.9,0.00749064,0.0801,6.64506e-06
19,17,0.4,0.9,0.00787402,0.1143,9.38517e-06
19,18,0.4,0.9,0.00921332,0.1411,1.1113e-05
19,19,0.4,0.9,0.0160237,0.1685,1.23994e-05
19,20,0.4,0.9,0.0145008,0.1793,1.20573e-05
19,21,0.4,0.9,0.0323998,0.1821,1.09823e-05
19,22,0.4,0.9,0.0384827,0.1819,9.68266e-06
19,23,0.4,0.9,0.0414938,0.1687,7.81863e-06
19,24,0.4,0.9,0.0566154,0.1625,6.48113e-06
19,25,0.4,0.9,0.0724138,0.145,4.92713e-06
19,26,0.4,0.9,0.113801,0.1239,3.5562e-06
19,27,0.4,0.9,0.124765,0.1066,2.56531e-06
19,28,0.4,0.9,0.112513,0.0951,1.90661e-06
19,29,0.4,0.9,0.139394,0.0825,1.3704e-06
20,5,0.4,0.9,0,0,0
20,6,0.4,0.9,0,0,0
20,7,0.4,0.9,0,0,0
20,8,0.4,0.9,0,0,0
20,9,0.4,0.9,0,0.0001,8.70117e-10
20,10,0.4,0.9,0,0,0
20,11,0.4,0.9,0,0.0007,1.54126e-08
20,12,0.4,0.9,0,0.0031,9.06524e-08
20,13,0.4,0.9,0,0.01,3.5631e-07
20,14,0.4,0.9,0,0.0237,9.60462e-07
20,15,0.4,0.9,0,0.0513,2.23638e-06
20,16,0.4,0.9,0.00524246,0.0763,3.41856e-06
20,17,0.4,0.9,0.00398804,0.1003,4.44784e-06
20,18,0.4,0.9,0.00668648,0.1346,5.72536e-06
20,19,0.4,0.9,0.0175325,0.154,6.1203e-06
20,20,0.4,0.9,0.0199396,0.1655,6.01062e-06
20,21,0.4,0.9,0.0314199,0.1655,5.39057e-06
20,22,0.4,0.9,0.0306358,0.173,4.97348e-06
20,23,0.4,0.9,0.0509001,0.1611,4.03239e-06
20,24,0.4,0.9,0.0541872,0.1421,3.06086e-06
20,25,0.4,0.9,0.0685544,0.1342,2.46281e-06
20,26,0.4,0.9,0.0829616,0.1121,1.73769e-06
20,27,0.4,0.9,0.0869981,0.1046,1.35946e-06
20,28,0.4,0.9,0.103645,0.0878,9.50665e-07
20,29,0.4,0.9,0.131793,0.0736,6.60273e-07
21,5,0.4,0.9,0,0,0
21,6,0.4,0.9,0,0,0
21,7,0.4,0.9,0,0,0
21,8,0.4,0.9,0,0,0
21,9,0.4,0.9,0,0,0
21,10,0.4,0.9,0,0.0001,7.94308e-10
21,11,0.4,0.9,0,0.0004,4.70822e-09
21,12,0.4,0.9,0,0.0026,4.06452e-08
21,13,0.4,0.9,0,0.0113,2.15241e-07
21,14,0.4,0.9,0.00442478,0.0226,4.89619e-07
21,15,0.4,0.9,0.00950119,0.0421,9.81136e-07
21,16,0.4,0.9,0.00529101,0.0756,1.81075e-06
21,17,0.4,0.9,0.00524109,0.0954,2.26159e-06
21,18,0.4,0.9,0.00735294,0.1224,2.78328e-06
21,19,0.4,0.9,0.0143575,0.1393,2.95952e-06
21,20,0.4,0.9,0.0173077,0.156,3.02875e-06
21,21,0.4,0.9,0.0219711,0.1593,2.77377e-06
21,22,0.4,0.9,0.0251157,0.1513,2.32526e-06
21,23,0.4,0.9,0.0362765,0.1461,1.95495e-06
21,24,0.4,0.9,0.0493921,0.1316,1.51538e-06
21,25,0.4,0.9,0.0567316,0.1181,1.15863e-06
21,26,0.4,0.9,0.0761813,0.1037,8.59336e-07
21,27,0.4,0.9,0.0774487,0.0878,6.10025e-07
21,28,0.4,0.9,0.110811,0.074,4.28334e-07
21,29,0.4,0.9,0.100752,0.0665,3.18923e-07
22,5,0.4,0.9,0,0,0
22,6,0.4,0.9,0,0,0
22,7,0.4,0.9,0,0,0
22,8,0.4,0.9,0,0,0
22,9,0.4,0.9,0,0,0
22,10,0.4,0.9,0,0.0001,4.21484e-10
22,11,0.4,0.9,0,0.0006,3.74748e-09
22,12,0.4,0.9,0,0.0035,2.90332e-08
22,13,0.4,0.9,0,0.0089,8.99555e-08
22,14,0.4,0.9,0,0.0206,2.36815e-07
22,15,0.4,0.9,0,0.0408,5.04544e-07
22,16,0.4,0.9,0.00481541,0.0623,7.91801e-07
22,17,0.4,0.9,0.00436681,0.0916,1.15227e-06
22,18,0.4,0.9,0.0084317,0.1186,1.43104e-06
22,19,0.4,0.9,0.0133038,0.1353,1.52531e-06
22,20,0.4,0.9,0.01843,0.1465,1.50928e-06
22,21,0.4,0.9,0.0209538,0.1384,1.27874e-06
22,22,0.4,0.9,0.0268041,0.1455,1.18655e-06
22,23,0.4,0.9,0.0394737,0.1292,9.1736e-07
22,24,0.4,0.9,0.0370059,0.1189,7.26508e-07
22,25,0.4,0.9,0.0478873,0.1065,5.54418e-07
22,26,0.4,0.9,0.0762004,0.0958,4.21251e-07
22,27,0.4,0.9,0.0777778,0.081,2.98627e-07
22,28,0.4,0.9,0.107511,0.0679,2.08551e-07
22,29,0.4,0.9,0.115183,0.0573,1.45818e-07
23,5,0.4,0.9,0,0,0
23,6,0.4,0.9,0,0,0
23,7,0.4,0.9,0,0,0
23,8,0.4,0.9,0,0,0
23,9,0.4,0.9,0,0.0001,1.30296e-10
23,10,0.4,0.9,0,0.0001,2.22497e-10
23,11,0.4,0.9,0,0.0007,2.30796e-09
23,12,0.4,0.9,0,0.0034,1.48884e-08
23,13,0.4,0.9,0,0.0079,4.2151e-08
23,14,0.4,0.9,0,0.0224,1.35935e-07
23,15,0.4,0.9,0,0.0414,2.7026e-07
23,16,0.4,0.9,0.00504202,0.0595,3.99197e-07
23,17,0.4,0.9,0.0011976,0.0835,5.54481e-07
23,18,0.4,0.9,0.00636943,0.1099,7.00016e-07
23,19,0.4,0.9,0.00505051,0.1188,7.07002e-07
23,20,0.4,0.9,0.01263,0.1346,7.32013e-07
23,21,0.4,0.9,0.0209953,0.1286,6.27235e-07
23,22,0.4,0.9,0.0238645,0.1299,5.59211e-07
23,23,0.4,0.9,0.0335516,0.1222,4.58027e-07
23,24,0.4,0.9,0.024369,0.1149,3.70614e-07
23,25,0.4,0.9,0.0505837,0.1028,2.82504e-07
23,26,0.4,0.9,0.0601156,0.0865,2.00787e-07
23,27,0.4,0.9,0.0629921,0.0762,1.483e-07
23,28,0.4,0.9,0.0749129,0.0574,9.30674e-08
23,29,0.4,0.9,0.0667976,0.0509,6.8378e-08
24,5,0.4,0.9,0,0,0
24,6,0.4,0.9,0,0,0
24,7,0.4,0.9,0,0,0
24,8,0.4,0.9,0,0,0
24,9,0.4,0.9,0,0,0
24,10,0.4,0.9,0,0.0001,1.17061e-10
24,11,0.4,0.9,0,0.0005,8.67341e-10
24,12,0.4,0.9,0,0.0028,6.45085e-09
24,13,0.4,0.9,0,0.0105,2.94754e-08
24,14,0.4,0.9,0,0.0192,6.1302e-08
24,15,0.4,0.9,0.00298507,0.0335,1.15058e-07
24,16,0.4,0.9,0,0.0557,1.96614e-07
24,17,0.4,0.9,0.00393701,0.0762,2.66222e-07
24,18,0.4,0.9,0.00511771,0.0977,3.27411e-07
24,19,0.4,0.9,0.00520833,0.1152,3.607e-07
24,20,0.4,0.9,0.0108969,0.1193,3.41353e-07
24,21,0.4,0.9,0.0165217,0.115,2.95105e-07
24,22,0.4,0.9,0.0195281,0.1229,2.7836e-07
24,23,0.4,0.9,0.0233161,0.1158,2.28359e-07
24,24,0.4,0.9,0.031968,0.1001,1.69873e-07
24,25,0.4,0.9,0.0505051,0.0891,1.28824e-07
24,26,0.4,0.9,0.0446999,0.0783,9.56246e-08
24,27,0.4,0.9,0.0580357,0.0672,6.88091e-08
24,28,0.4,0.9,0.0644007,0.0559,4.76855e-08
24,29,0.4,0.9,0.0813704,0.0467,3.30069e-08
25,5,0.4,0.9,0,0,0
25,6,0.4,0.9,0,0,0
25,7,0.4,0.9,0,0,0
25,8,0.4,0.9,0,0,0
25,9,0.4,0.9,0,0,0
25,10,0.4,0.9,0,0.0001,6.14748e-11
25,11,0.4,0.9,0,0.0005,4.55486e-10
25,12,0.4,0.9,0,0.0015,1.81483e-09
25,13,0.4,0.9,0,0.0079,1.16461e-08
25,14,0.4,0.9,0,0.017,2.85041e-08
25,15,0.4,0.9,0.003125,0.032,5.77172e-08
25,16,0.4,0.9,0,0.049,9.08323e-08
25,17,0.4,0.9,0.00583942,0.0685,1.25679e-07
25,18,0.4,0.9,0.003386,0.0886,1.55926e-07
25,19,0.4,0.9,0.00489237,0.1022,1.68046e-07
25,20,0.4,0.9,0.0137741,0.1089,1.63635e-07
25,21,0.4,0.9,0.0134168,0.1118,1.50662e-07
25,22,0.4,0.9,0.0239411,0.1086,1.29172e-07
25,23,0.4,0.9,0.023692,0.1013,1.04907e-07
25,24,0.4,0.9,0.0226782,0.0926,8.25251e-08
25,25,0.4,0.9,0.0321384,0.0809,6.14261e-08
25,26,0.4,0.9,0.0496084,0.0766,4.91271e-08
25,27,0.4,0.9,0.0542265,0.0627,3.37154e-08
25,28,0.4,0.9,0.0934394,0.0503,2.25334e-08
25,29,0.4,0.9,0.080292,0.0411,1.52551e-08
26,5,0.4,0.9,0,0,0
26,6,0.4,0.9,0,0,0
26,7,0.4,0.9,0,0,0
26,8,0.4,0.9,0,0,0
26,9,0.4,0.9,0,0,0
26,10,0.4,0.9,0,0,0
26,11,0.4,0.9,0,0.0006,2.86859e-10
26,12,0.4,0.9,0,0.0023,1.46044e-09
26,13,0.4,0.9,0,0.0077,5.9574e-09
26,14,0.4,0.9,0,0.0174,1.53116e-08
26,15,0.4,0.9,0,0.0307,2.90607e-08
26,16,0.4,0.9,0,0.0483,4.69898e-08
26,17,0.4,0.9,0.00789889,0.0633,6.09522e-08
26,18,0.4,0.9,0.00486618,0.0822,7.5922e-08
26,19,0.4,0.9,0.00613497,0.0978,8.43973e-08
26,20,0.4,0.9,0.00697906,0.1003,7.90971e-08
26,21,0.4,0.9,0.0123711,0.097,6.86035e-08
26,22,0.4,0.9,0.015873,0.0945,5.89907e-08
26,23,0.4,0.9,0.0180383,0.0887,4.82091e-08
26,24,0.4,0.9,0.0357599,0.0783,3.66226e-08
26,25,0.4,0.9,0.0257453,0.0738,2.94085e-08
26,26,0.4,0.9,0.0503817,0.0655,2.20468e-08
26,27,0.4,0.9,0.0575139,0.0539,1.52112e-08
26,28,0.4,0.9,0.0629067,0.0461,1.08386e-08
26,29,0.4,0.9,0.071066,0.0394,7.67503e-09
27,5,0.4,0.9,0,0,0
27,6,0.4,0.9,0,0,0
27,7,0.4,0.9,0,0,0
27,8,0.4,0.9,0,0,0
27,9,0.4,0.9,0,0,0
27,10,0.4,0.9,0,0,0
27,11,0.4,0.9,0,0.0005,1.25506e-10
27,12,0.4,0.9,0,0.0021,7.00087e-10
27,13,0.4,0.9,0,0.0064,2.5997e-09
27,14,0.4,0.9,0,0.0141,6.51427e-09
27,15,0.4,0.9,0.00348432,0.0287,1.42635e-08
27,16,0.4,0.9,0.00215983,0.0463,2.36491e-08
27,17,0.4,0.9,0.0034188,0.0585,2.95746e-08
27,18,0.4,0.9,0.00668449,0.0748,3.62722e-08
27,19,0.4,0.9,0.00794552,0.0881,3.99156e-08
27,20,0.4,0.9,0.0055371,0.0903,3.73873e-08
27,21,0.4,0.9,0.00644468,0.0931,3.45701e-08
27,22,0.4,0.9,0.0133185,0.0901,2.95293e-08
27,23,0.4,0.9,0.0197905,0.0859,2.45118e-08
27,24,0.4,0.9,0.0344388,0.0784,1.92522e-08
27,25,0.4,0.9,0.0288316,0.0659,1.37873e-08
27,26,0.4,0.9,0.0343053,0.0583,1.03027e-08
27,27,0.4,0.9,0.0474138,0.0464,6.87493e-09
27,28,0.4,0.9,0.0534351,0.0393,4.8511e-09
27,29,0.4,0.9,0.0748503,0.0334,3.41592e-09
28,5,0.4,0.9,0,0,0
28,6,0.4,0.9,0,0,0
28,7,0.4,0.9,0,0,0
28,8,0.4,0.9,0,0,0
28,9,0.4,0.9,0,0,0
28,10,0.4,0.9,0,0,0
28,11,0.4,0.9,0,0.0004,5.27782e-11
28,12,0.4,0.9,0,0.002,3.5048e-10
28,13,0.4,0.9,0,0.0043,9.18147e-10
28,14,0.4,0.9,0,0.0117,2.84141e-09
28,15,0.4,0.9,0.00452489,0.0221,5.77347e-09
28,16,0.4,0.9,0,0.0422,1.13304e-08
28,17,0.4,0.9,0,0.0512,1.36061e-08
28,18,0.4,0.9,0.00152207,0.0657,1.67471e-08
28,19,0.4,0.9,0.00625,0.08,1.90527e-08
28,20,0.4,0.9,0.00985222,0.0812,1.76723e-08
28,21,0.4,0.9,0.00701754,0.0855,1.66885e-08
28,22,0.4,0.9,0.0103226,0.0775,1.33515e-08
28,23,0.4,0.9,0.0120643,0.0746,1.11898e-08
28,24,0.4,0.9,0.0228758,0.0612,7.8998e-09
28,25,0.4,0.9,0.00985222,0.0609,6.69748e-09
28,26,0.4,0.9,0.0265152,0.0528,4.90474e-09
28,27,0.4,0.9,0.0525164,0.0457,3.55932e-09
28,28,0.4,0.9,0.0526316,0.0361,2.34237e-09
28,29,0.4,0.9,0.0766667,0.03,1.61281e-09
29,5,0.4,0.9,0,0,0
29,6,0.4,0.9,0,0,0
29,7,0.4,0.9,0,0,0
29,8,0.4,0.9,0,0,0
29,9,0.4,0.9,0,0,0
29,10,0.4,0.9,0,0,0
29,11,0.4,0.9,0,0.0003,2.08467e-11
29,12,0.4,0.9,0,0.0011,1.01519e-10
29,13,0.4,0.9,0,0.0056,6.29728e-10
29,14,0.4,0.9,0,0.0116,1.48363e-09
29,15,0.4,0.9,0,0.0231,3.17818e-09
29,16,0.4,0.9,0.00269542,0.0371,5.24601e-09
29,17,0.4,0.9,0,0.0465,6.50785e-09
29,18,0.4,0.9,0.00636943,0.0628,8.43051e-09
29,19,0.4,0.9,0.00436681,0.0687,8.61679e-09
29,20,0.4,0.9,0.00394218,0.0761,8.72254e-09
29,21,0.4,0.9,0.0117188,0.0768,7.89468e-09
29,22,0.4,0.9,0.00983146,0.0712,6.45997e-09
29,23,0.4,0.9,0.0075643,0.0661,5.22163e-09
29,24,0.4,0.9,0.0177706,0.0619,4.20801e-09
29,25,0.4,0.9,0.0131332,0.0533,3.08704e-09
29,26,0.4,0.9,0.0227743,0.0483,2.36293e-09
29,27,0.4,0.9,0.04,0.0375,1.53817e-09
29,28,0.4,0.9,0.0603448,0.0348,1.18918e-09
29,29,0.4,0.9,0.0561798,0.0267,7.55951e-10
5,5,0.4,1,0,0,0
5,6,0.4,1,0,0,0
5,7,0.4,1,0,0,0
5,8,0.4,1,0,0,0
5,9,0.4,1,0,0,0
5,10,0.4,1,0,0,0
5,11,0.4,1,0,0,0
5,12,0.4,1,0,0,0
5,13,0.4,1,0,0.0001,1.42524e-08
5,14,0.4,1,0.111111,0.0009,1.45893e-07
5,15,0.4,1,0.2,0.0015,2.61565e-07
5,16,0.4,1,0.16,0.0025,4.48042e-07
5,17,0.4,1,0.119403,0.0067,1.18845e-06
5,18,0.4,1,0.19802,0.0101,1.71846e-06
5,19,0.4,1,0.243902,0.0123,1.95532e-06
5,20,0.4,1,0.346154,0.0182,2.64395e-06
5,21,0.4,1,0.333333,0.0183,2.38423e-06
5,22,0.4,1,0.396135,0.0207,2.38037e-06
5,23,0.4,1,0.446565,0.0262,2.62318e-06
5,24,0.4,1,0.516588,0.0211,1.81799e-06
5,25,0.4,1,0.588785,0.0214,1.57091e-06
5,26,0.4,1,0.640553,0.0217,1.34551e-06
5,27,0.4,1,0.663158,0.019,9.87754e-07
5,28,0.4,1,0.687861,0.0173,7.49271e-07
5,29,0.4,1,0.646259,0.0147,5.27501e-07
6,5,0.4,1,0,0,0
6,6,0.4,1,0,0,0
6,7,0.4,1,0,0,0
6,8,0.4,1,0,0,0
6,9,0.4,1,0,0,0
6,10,0.4,1,0,0,0
6,11,0.4,1,0,0.0001,4.48648e-08
6,12,0.4,1,0,0.0001,5.95861e-08
6,13,0.4,1,0,0.0005,3.63016e-07
6,14,0.4,1,0,0.0018,1.48639e-06
6,15,0.4,1,0.0666667,0.0045,3.99732e-06
6,16,0.4,1,0.0842105,0.0095,8.673e-06
6,17,0.4,1,0.117021,0.0188,1.69876e-05
6,18,0.4,1,0.133858,0.0254,2.2015e-05
6,19,0.4,1,0.195719,0.0327,2.64805e-05
6,20,0.4,1,0.233906,0.0466,3.44854e-05
6,21,0.4,1,0.339093,0.0463,3.07288e-05
6,22,0.4,1,0.340594,0.0505,2.95824e-05
6,23,0.4,1,0.383399,0.0506,2.58075e-05
6,24,0.4,1,0.425829,0.0573,2.51496e-05
6,25,0.4,1,0.489712,0.0486,1.81736e-05
6,26,0.4,1,0.528908,0.0467,1.47506e-05
6,27,0.4,1,0.555819,0.0421,1.11492e-05
6,28,0.4,1,0.551247,0.0361,7.96467e-06
6,29,0.4,1,0.575,0.032,5.84956e-06
7,5,0.4,1,0,0,0
7,6,0.4,1,0,0,0
7,7,0.4,1,0,0,0
7,8,0.4,1,0,0,0
7,9,0.4,1,0,0,0
7,10,0.4,1,0,0,0
7,11,0.4,1,0,0,0
7,12,0.4,1,0,0.0001,1.5388e-07
7,13,0.4,1,0,0.0009,1.68747e-06
7,14,0.4,1,0,0.0026,5.54459e-06
7,15,0.4,1,0.02,0.01,2.294e-05
7,16,0.4,1,0.0938967,0.0213,5.02183e-05
7,17,0.4,1,0.096875,0.032,7.46727e-05
7,18,0.4,1,0.120332,0.0482,0.000107887
7,19,0.4,1,0.193146,0.0642,0.000134261
7,20,0.4,1,0.209763,0.0758,0.000144862
7,21,0.4,1,0.222632,0.0813,0.000139345
7,22,0.4,1,0.252174,0.092,0.000139176
7,23,0.4,1,0.298992,0.0893,0.000117621
7,24,0.4,1,0.373884,0.0896,0.00010156
7,25,0.4,1,0.424318,0.0806,7.78355e-05
7,26,0.4,1,0.465306,0.0735,5.99539e-05
7,27,0.4,1,0.471154,0.0624,4.2676e-05
7,28,0.4,1,0.509632,0.0571,3.25337e-05
7,29,0.4,1,0.566474,0.0519,2.45006e-05
8,5,0.4,1,0,0,0
8,6,0.4,1,0,0,0
8,7,0.4,1,0,0,0
8,8,0.4,1,0,0,0
8,9,0.4,1,0,0,0
8,10,0.4,1,0,0,0
8,11,0.4,1,0,0,0
8,12,0.4,1,0,0.0009,2.29484e-06
8,13,0.4,1,0,0.0019,5.90301e-06
8,14,0.4,1,0.0163934,0.0061,2.15553e-05
8,15,0.4,1,0.0377358,0.0159,6.04391e-05
8,16,0.4,1,0.042042,0.0333,0.000130093
8,17,0.4,1,0.0602911,0.0481,0.000185988
8,18,0.4,1,0.10568,0.0757,0.000280767
8,19,0.4,1,0.118077,0.0957,0.000331631
8,20,0.4,1,0.142471,0.1109,0.000351192
8,21,0.4,1,0.189727,0.1207,0.000342796
8,22,0.4,1,0.229258,0.1374,0.000344423
8,23,0.4,1,0.248697,0.1343,0.000293113
8,24,0.4,1,0.311582,0.1226,0.000230267
8,25,0.4,1,0.308219,0.1168,0.000186902
8,26,0.4,1,0.359726,0.1023,0.000138272
8,27,0.4,1,0.411255,0.0924,0.000104713
8,28,0.4,1,0.456738,0.0705,6.65601e-05
8,29,0.4,1,0.491803,0.0671,5.2488e-05
9,5,0.4,1,0,0,0
9,6,0.4,1,0,0,0
9,7,0.4,1,0,0,0
9,8,0.4,1,0,0,0
9,9,0.4,1,0,0,0
9,10,0.4,1,0,0,0
9,11,0.4,1,0,0,0
9,12,0.4,1,0,0.0006,1.8711e-06
9,13,0.4,1,0.0416667,0.0024,9.11943e-06
9,14,0.4,1,0.00970874,0.0103,4.45141e-05
9,15,0.4,1,0.0102041,0.0196,9.112e-05
9,16,0.4,1,0.0394737,0.0456,0.000217877
9,17,0.4,1,0.0531469,0.0715,0.000338129
9,18,0.4,1,0.0615836,0.1023,0.000464047
9,19,0.4,1,0.101438,0.1321,0.000559864
9,20,0.4,1,0.106369,0.1523,0.000589861
9,21,0.4,1,0.133455,0.1641,0.000569998
9,22,0.4,1,0.182364,0.1667,0.000511067
9,23,0.4,1,0.233313,0.1663,0.000443903
9,24,0.4,1,0.267777,0.1561,0.000358575
9,25,0.4,1,0.27058,0.1482,0.000290038
9,26,0.4,1,0.291321,0.1325,0.000219033
9,27,0.4,1,0.353928,0.1133,0.000157034
9,28,0.4,1,0.378378,0.0962,0.00011108
9,29,0.4,1,0.422392,0.0786,7.51963e-05
10,5,0.4,1,0,0,0
10,6,0.4,1,0,0,0
10,7,0.4,1,0,0,0
10,8,0.4,1,0,0,0
10,9,0.4,1,0,0,0
10,10,0.4,1,0,0,0
10,11,0.4,1,0,0.0001,2.31585e-07
10,12,0.4,1,0,0.0013,3.99846e-06
10,13,0.4,1,0,0.0037,1.38663e-05
10,14,0.4,1,0.0168067,0.0119,5.07237e-05
10,15,0.4,1,0.0138408,0.0289,0.000132513
10,16,0.4,1,0.0469925,0.0532,0.000250705
10,17,0.4,1,0.0305164,0.0852,0.000397392
10,18,0.4,1,0.0532889,0.1201,0.00053732
10,19,0.4,1,0.076412,0.1505,0.000629101
10,20,0.4,1,0.0938178,0.1844,0.000704392
10,21,0.4,1,0.119593,0.1965,0.00067318
10,22,0.4,1,0.142999,0.2021,0.0006111
10,23,0.4,1,0.170922,0.1919,0.000505213
10,24,0.4,1,0.211055,0.1791,0.000405767
10,25,0.4,1,0.248466,0.163,0.000314629
10,26,0.4,1,0.261689,0.1433,0.000233639
10,27,0.4,1,0.309467,0.1257,0.000171831
10,28,0.4,1,0.335664,0.1001,0.000113999
10,29,0.4,1,0.372506,0.0902,8.51108e-05
11,5,0.4,1,0,0,0
11,6,0.4,1,0,0,0
11,7,0.4,1,0,0,0
11,8,0.4,1,0,0,0
11,9,0.4,1,0,0,0
11,10,0.4,1,0,0,0
11,11,0.4,1,0,0.0003,5.86006e-07
11,12,0.4,1,0,0.001,2.5943e-06
11,13,0.4,1,0,0.0064,2.02307e-05
11,14,0.4,1,0.0138889,0.0144,5.17722e-05
11,15,0.4,1,0.00286533,0.0349,0.000134976
11,16,0.4,1,0.0189504,0.0686,0.000272674
11,17,0.4,1,0.0364173,0.1016,0.000399709
11,18,0.4,1,0.045689,0.1357,0.000512082
11,19,0.4,1,0.0562048,0.1797,0.000633581
11,20,0.4,1,0.0820513,0.195,0.000628287
11,21,0.4,1,0.106303,0.2126,0.00061433
11,22,0.4,1,0.111163,0.215,0.000548346
11,23,0.4,1,0.153028,0.2163,0.000480315
11,24,0.4,1,0.179104,0.1943,0.000371299
11,25,0.4,1,0.203352,0.179,0.000291429
11,26,0.4,1,0.222605,0.1451,0.000199543
11,27,0.4,1,0.281096,0.1423,0.000164075
11,28,0.4,1,0.304541,0.1123,0.000107874
11,29,0.4,1,0.322256,0.0993,7.90309e-05
12,5,0.4,1,0,0,0
12,6,0.4,1,0,0,0
12,7,0.4,1,0,0,0
12,8,0.4,1,0,0,0
12,9,0.4,1,0,0,0
12,10,0.4,1,0,0,0
12,11,0.4,1,0,0.0004,5.86848e-07
12,12,0.4,1,0,0.0009,1.75367e-06
12,13,0.4,1,0,0.0063,1.49574e-05
12,14,0.4,1,0,0.0173,4.67159e-05
12,15,0.4,1,0.0106952,0.0374,0.000108639
12,16,0.4,1,0.0121131,0.0743,0.000221817
12,17,0.4,1,0.0183486,0.109,0.000322078
12,18,0.4,1,0.0334207,0.1526,0.000432513
12,19,0.4,1,0.0514976,0.1903,0.000503938
12,20,0.4,1,0.0537037,0.216,0.000522711
12,21,0.4,1,0.0828559,0.2269,0.000492445
12,22,0.4,1,0.107003,0.2299,0.000440392
12,23,0.4,1,0.113274,0.226,0.000376932
12,24,0.4,1,0.152019,0.2105,0.000302126
12,25,0.4,1,0.164338,0.1789,0.000218764
12,26,0.4,1,0.20289,0.1661,0.000171563
12,27,0.4,1,0.247893,0.1424,0.00012332
12,28,0.4,1,0.256889,0.1125,8.11656e-05
12,29,0.4,1,0.298936,0.094,5.61902e-05
13,5,0.4,1,0,0,0
13,6,0.4,1,0,0,0
13,7,0.4,1,0,0,0
13,8,0.4,1,0,0,0
13,9,0.4,1,0,0,0
13,10,0.4,1,0,0,0
13,11,0.4,1,0,0.0002,2.01949e-07
13,12,0.4,1,0,0.0017,2.27982e-06
13,13,0.4,1,0,0.0063,1.02944e-05
13,14,0.4,1,0.00555556,0.018,3.34532e-05
13,15,0.4,1,0.00665188,0.0451,9.01652e-05
13,16,0.4,1,0.0143229,0.0768,0.000157802
13,17,0.4,1,0.0268231,0.1193,0.000242617
13,18,0.4,1,0.0188067,0.1542,0.000300798
13,19,0.4,1,0.0368526,0.2008,0.000365973
13,20,0.4,1,0.0454748,0.2243,0.00037358
13,21,0.4,1,0.0696066,0.2313,0.000345498
13,22,0.4,1,0.0833699,0.2279,0.000300463
13,23,0.4,1,0.106392,0.2331,0.000267574
13,24,0.4,1,0.140845,0.2059,0.000203394
13,25,0.4,1,0.15401,0.1883,0.000158475
13,26,0.4,1,0.164524,0.1556,0.000110614
13,27,0.4,1,0.197204,0.1359,8.10006e-05
13,28,0.4,1,0.217317,0.1178,5.8494e-05
13,29,0.4,1,0.23741,0.0973,4.00306e-05
14,5,0.4,1,0,0,0
14,6,0.4,1,0,0,0
14,7,0.4,1,0,0,0
14,8,0.4,1,0,0,0
14,9,0.4,1,0,0,0
14,10,0.4,1,0,0,0
14,11,0.4,1,0,0.0003,1.95071e-07
14,12,0.4,1,0,0.0018,1.55447e-06
14,13,0.4,1,0,0.0052,5.47172e-06
14,14,0.4,1,0,0.0211,2.52526e-05
14,15,0.4,1,0.00677201,0.0443,5.70328e-05
14,16,0.4,1,0.0110837,0.0812,0.00010744
14,17,0.4,1,0.0125,0.12,0.000157152
14,18,0.4,1,0.0151869,0.1712,0.000215057
14,19,0.4,1,0.0299517,0.207,0.000242948
14,20,0.4,1,0.0527015,0.2258,0.00024218
14,21,0.4,1,0.0470588,0.238,0.000228932
14,22,0.4,1,0.089698,0.2252,0.000191194
14,23,0.4,1,0.0880184,0.217,0.000160406
14,24,0.4,1,0.101597,0.2067,0.000131487
14,25,0.4,1,0.133151,0.1825,9.89084e-05
14,26,0.4,1,0.173748,0.1577,7.21922e-05
14,27,0.4,1,0.186134,0.1327,5.09329e-05
14,28,0.4,1,0.20298,0.1074,3.43423e-05
14,29,0.4,1,0.247599,0.0937,2.48243e-05
15,5,0.4,1,0,0,0
15,6,0.4,1,0,0,0
